longitude,latitude,gap
-75.50739,4.89757,264.08
-75.50739,4.89857,264.54
-75.50739,4.89957,265.02
-75.50739,4.90057,265.52
-75.50739,4.90157,266.02
-75.50739,4.90257,266.54
-75.50739,4.90357,267.07
-75.50739,4.90457,267.60
-75.50739,4.90557,268.15
-75.50739,4.90657,268.71
-75.50739,4.90757,269.27
-75.50739,4.90857,269.84
-75.50739,4.90957,270.42
-75.50739,4.91057,271.01
-75.50739,4.91157,271.60
-75.50739,4.91257,272.19
-75.50739,4.91357,272.79
-75.50739,4.91457,273.40
-75.50739,4.91557,274.01
-75.50739,4.91657,274.62
-75.50739,4.91757,275.23
-75.50739,4.91857,275.85
-75.50739,4.91957,276.47
-75.50739,4.92057,277.10
-75.50739,4.92157,277.72
-75.50639,4.83257,282.24
-75.50639,4.83357,281.92
-75.50639,4.83457,281.60
-75.50639,4.83557,281.30
-75.50639,4.83657,281.01
-75.50639,4.83757,280.74
-75.50639,4.83857,280.48
-75.50639,4.83957,280.25
-75.50639,4.84057,280.04
-75.50639,4.84157,279.86
-75.50639,4.84257,279.71
-75.50639,4.84357,279.60
-75.50639,4.84457,279.52
-75.50639,4.84557,279.50
-75.50639,4.84657,279.52
-75.50639,4.84757,279.62
-75.50639,4.84857,279.79
-75.50639,4.84957,280.05
-75.50639,4.85057,280.43
-75.50639,4.85157,280.95
-75.50639,4.85257,281.63
-75.50639,4.85357,282.53
-75.50639,4.85457,283.71
-75.50639,4.85557,285.25
-75.50639,4.85657,287.27
-75.50639,4.85757,289.96
-75.50639,4.85857,293.57
-75.50639,4.85957,298.51
-75.50639,4.86057,305.38
-75.50639,4.86157,314.98
-75.50639,4.86257,317.33
-75.50639,4.86357,317.32
-75.50639,4.86457,315.29
-75.50639,4.86557,299.86
-75.50639,4.86657,288.02
-75.50639,4.86757,279.47
-75.50639,4.86857,273.36
-75.50639,4.86957,268.95
-75.50639,4.87057,265.71
-75.50639,4.87157,263.31
-75.50639,4.87257,261.49
-75.50639,4.87357,260.12
-75.50639,4.87457,259.09
-75.50639,4.87557,258.31
-75.50639,4.87657,257.73
-75.50639,4.87757,257.32
-75.50639,4.87857,257.04
-75.50639,4.87957,256.88
-75.50639,4.88057,256.80
-75.50639,4.88157,256.80
-75.50639,4.88257,256.87
-75.50639,4.88357,257.00
-75.50639,4.88457,257.18
-75.50639,4.88557,257.40
-75.50639,4.88657,257.66
-75.50639,4.88757,257.96
-75.50639,4.88857,258.29
-75.50639,4.88957,258.64
-75.50639,4.89057,259.02
-75.50639,4.89157,259.43
-75.50639,4.89257,259.85
-75.50639,4.89357,260.29
-75.50639,4.89457,260.76
-75.50639,4.89557,261.24
-75.50639,4.89657,261.73
-75.50639,4.89757,262.24
-75.50639,4.89857,262.76
-75.50639,4.89957,263.29
-75.50639,4.90057,263.83
-75.50639,4.90157,264.39
-75.50639,4.90257,264.95
