Longitude,Latitude,Elevation
-104.55150300601203,31.83607713774592,2.39622160704586
-104.54949899799598,31.836164870782202,2.4055711152605683
-104.54749498997995,31.836252603818483,2.4149206234752083
-104.54549098196392,31.836340186761756,2.423118641237935
-104.54348697394789,31.83642775323734,2.431190321421444
-104.54148296593186,31.836515319712923,2.4392620016049533
-104.53947895791583,31.836602886188505,2.447333681788461
-104.5374749498998,31.83669045266409,2.4554053619719713
-104.53547094188376,31.836777910493357,2.4631360510631803
-104.53346693386773,31.836865310406488,2.470684967902803
-104.5314629258517,31.83695271031962,2.478233884742426
-104.52945891783567,31.837040110232753,2.4857828015820487
-104.52745490981964,31.837127510145883,2.4933317184216715
-104.52545090180361,31.837214842880204,2.5009273977318545
-104.52344689378758,31.83730207622913,2.508592258180868
-104.52144288577153,31.837389309578054,2.5162571186299356
-104.5194388777555,31.83747654292698,2.52392197907895
-104.51743486973947,31.837563776275903,2.531586839527963
-104.51543086172344,31.837650983934306,2.5392695878074396
-104.51342685370741,31.837738050717274,2.547050425017496
-104.51142284569138,31.83782511750024,2.5548312622275526
-104.50941883767536,31.83791218428321,2.5626120994376085
-104.50741482965931,31.83799925106618,2.5703929366477207
-104.50541082164328,31.838086317849147,2.5781737738577766
-104.50340681362725,31.838173233882916,2.5855866158982495
-104.50140280561122,31.838260134098178,2.5929608432433082
-104.49939879759519,31.838347034313443,2.600335070588368
-104.49739478957916,31.838433934528705,2.607709297933427
-104.49539078156312,31.838520834743967,2.6150835252785374
-104.49338677354709,31.838607625738025,2.6223814852973804
-104.49138276553106,31.838694359383844,2.6296394000079126
-104.48937875751503,31.838781093029663,2.6368973147184445
-104.487374749499,31.838867826675482,2.6441552294289767
-104.48537074148297,31.8389545603213,2.651413144139509
-104.48336673346694,31.839041226294565,2.6586945654799097
-104.4813627254509,31.839127793369197,2.666010340093389
-104.47935871743486,31.839214360443826,2.673326114706814
-104.47735470941883,31.839300927518455,2.6806418893202393
-104.4753507014028,31.839387494593087,2.687957663933666
-104.47334669338677,31.83947403556445,2.6952916247377976
-104.47134268537074,31.839560436066158,2.7027234509901135
-104.46933867735471,31.839646836567866,2.7101552772424298
-104.46733466933867,31.839733237069574,2.7175871034947985
-104.46533066132264,31.83981963757128,2.725018929747114
-104.46332665330661,31.83990603807299,2.7324507559994307
-104.46132264529058,31.839992287486645,2.7388291303570216
-104.45931863727455,31.840078521413698,2.7450995253375288
-104.45731462925852,31.840164755340748,2.7513699203180337
-104.45531062124248,31.840250989267798,2.7576403152985836
-104.45330661322645,31.84033722319485,2.7639107102790907
-104.45130260521042,31.840423347642542,2.7699520918621072
-104.44929859719439,31.84050941499321,2.7758740355491827
-104.44729458917836,31.840595482343875,2.7817959792362554
-104.44529058116233,31.84068154969454,2.7877179229233278
-104.4432865731463,31.840767617045206,2.7936398666104005
-104.44128256513025,31.840853616545722,2.799609035757584
-104.43927855711422,31.840939517318272,2.805646922117507
-104.43727454909819,31.841025418090826,2.811684808477432
-104.43527054108216,31.84111131886338,2.817722694837358
-104.43326653306613,31.841197219635934,2.8237605811972846
-104.4312625250501,31.841283094208013,2.8297893120629847
-104.42925851703407,31.841368828400732,2.8357689887544235
-104.42725450901803,31.84145456259345,2.841748665445904
-104.425250501002,31.84154029678617,2.8477283421373425
-104.42324649298597,31.841626030978887,2.853708018828778
-104.42124248496994,31.841711765171606,2.859687695520216
-104.41923847695391,31.841797348252413,2.8656146744607858
-104.41723446893788,31.84188291586358,2.8715362586209165
-104.41523046092185,31.84196848347474,2.877457842781043
-104.4132264529058,31.842054051085906,2.8833794269412154
-104.41122244488977,31.842139618697068,2.8893010111013413
-104.40921843687374,31.84222507688512,2.8955656684471553
-104.40721442885771,31.842310477913017,2.9020095394718237
-104.40521042084168,31.842395878940913,2.908453410496493
-104.40320641282565,31.84248127996881,2.9148972815211613
-104.40120240480961,31.842566680996704,2.921341152545875
-104.39919839679358,31.842652014310648,2.927879353221721
-104.39719438877755,31.842737248753558,2.93455528725411
-104.39519038076152,31.84282248319647,2.9412312212865057
-104.39318637274549,31.84290771763938,2.947907155318895
-104.39118236472946,31.842992952082295,2.95458308935129
-104.38917835671343,31.843078160540735,2.9612680550410593
-104.38717434869739,31.843163228396957,2.968001891114113
-104.38517034068136,31.843248296253176,2.9747357271871144
-104.38316633266533,31.843333364109398,2.981469563260121
-104.3811623246493,31.84341843196562,2.988203399333128
-104.37915831663327,31.84350349982184,2.994937235406129
-104.37715430861724,31.843588416854956,3.0017234745815298
-104.3751503006012,31.84367331812278,3.0085151913670667
-104.37314629258516,31.843758219390605,3.015306908152656
-104.37114228456913,31.84384312065843,3.0220986249381987
-104.3691382765531,31.843928021926253,3.028890341723735
-104.36713426853707,31.844012814139276,3.036859965357001
-104.36513026052104,31.844097548816997,3.0454510308674307
-104.36312625250501,31.84418228349472,3.054042096377867
-104.36112224448898,31.84426701817244,3.062633161888297
-104.35911823647294,31.844351752850166,3.0712242273987935
-104.35711422845691,31.8444364202616,3.0805417927038987
-104.35511022044088,31.844520988347526,3.090932108722381
-104.35310621242485,31.844605556433454,3.1013224247408706
-104.35110220440882,31.84469012451938,3.11171274075936
-104.34909819639279,31.84477469260531,3.1221030567778487
-104.34709418837674,31.844859235233628,3.1325199479364896
-104.34509018036071,31.84494363672606,3.1430841705140686
-104.34308617234468,31.845028038218494,3.153648393091647
-104.34108216432865,31.845112439710928,3.164212615669225
-104.33907815631262,31.84519684120336,3.174776838246803
-104.3370741482966,31.845281242695794,3.185341060824382
-104.33507014028056,31.84536549396424,3.1960097538122594
-104.33306613226452,31.84544972886149,3.2066898318386414
-104.33106212424849,31.845533963758736,3.2173699098649484
-104.32905811623246,31.845618198655984,3.2280499878912554
-104.32705410821643,31.84570243355323,3.238730065917562
-104.3250501002004,31.845786560073705,3.2494477376909505
-104.32304609218437,31.84587062837408,3.2601856048579263
-104.32104208416834,31.845954696674454,3.2709234720249025
-104.3190380761523,31.84603876497483,3.2816613391919542
-104.31703406813627,31.8461228332752,3.292399206358926
-104.31503006012024,31.846206835066063,3.303252851224248
-104.3130260521042,31.84629073676788,3.3142807280075997
-104.31102204408818,31.846374638469694,3.3253086047909473
-104.30901803607215,31.84645854017151,3.336336481574299
-104.30701402805612,31.846542441873325,3.347364358357647
-104.30501002004007,31.84662631895291,3.358529439912363
-104.30300601202404,31.846710054054487,3.3704856788801494
-104.30100200400801,31.846793789156063,3.3824419178479364
-104.29899799599198,31.846877524257636,3.3943981568157198
-104.29699398797595,31.84696125935921,3.4063543957835063
-104.29498997995992,31.847044994460784,3.4183106347512897
-104.29298597194388,31.847128580245467,3.430266674006283
-104.29098196392785,31.847212148745125,3.442222690142294
-104.28897795591182,31.847295717244783,3.454178706278306
-104.28697394789579,31.84737928574444,3.4661347224143166
-104.28496993987976,31.847462854244103,3.4780907385503315
-104.28296593186373,31.847546315352382,3.4887746033812217
-104.2809619238477,31.847629717248445,3.498757044108323
-104.27895791583165,31.847713119144508,3.5087394848354956
-104.27695390781562,31.84779652104057,3.518721925562598
-104.2749498997996,31.84787992293663,3.5287043662896966
-104.27294589178356,31.847963259386738,3.5382307798500037
-104.27094188376753,31.848046494677536,3.5470523157708773
-104.2689378757515,31.84812972996834,3.5558738516917527
-104.26693386773547,31.848212965259137,3.5646953876126264
-104.26492985971943,31.84829620054994,3.573516923533564
-104.2629258517034,31.84837941236006,3.5823629699142083
-104.26092184368737,31.848462481043928,3.591358419574913
-104.25891783567134,31.848545549727795,3.600353869235618
-104.25691382765531,31.848628618411663,3.609349318896322
-104.25490981963928,31.84871168709553,3.618344768557027
-104.25290581162325,31.848794755779394,3.62734021821773
-104.2509018036072,31.848877676359088,3.6373672257850855
-104.24889779559118,31.848960578434355,3.647523118207027
-104.24689378757515,31.849043480509625,3.6576790106289696
-104.24488977955912,31.849126382584892,3.6678349030509123
-104.24288577154309,31.84920928466016,3.6779907954728537
-104.24088176352706,31.84929208063448,3.689403063860417
-104.23887775551101,31.84937481609949,3.701531842719326
-104.23687374749498,31.849457551564505,3.7136606215781516
-104.23486973947895,31.849540287029516,3.7257894004369754
-104.23286573146292,31.84962302249453,3.7379181792958014
-104.23086172344689,31.84970569388156,3.7500691833794466
-104.22885771543086,31.849788262734656,3.762255751003926
-104.22685370741483,31.849870831587754,3.7744423186284046
-104.22484969939879,31.84995340044085,3.786628886252971
-104.22284569138276,31.850035969293945,3.7988154538774506
-104.22084168336673,31.850118516111742,3.8120994713082847
-104.2188376753507,31.850200918351266,3.832584089348678
-104.21683366733467,31.85028332059079,3.853068707389071
-104.21482965931864,31.850365722830315,3.8735533254294636
-104.21282565130261,31.85044812506984,3.894037943469864
-104.21082164328656,31.850530527309367,3.9145225615104264
-104.20881763527053,31.850612782960717,3.927757125673958
-104.2068136272545,31.85069501858502,3.9400011790308316
-104.20480961923847,31.850777254209326,3.9522452323877046
-104.20280561122244,31.850859489833628,3.9644892857445466
-104.20080160320641,31.850941725457933,3.9767333391014152
-104.19879759519038,31.851023856574393,3.9901783723470583
-104.19679358717434,31.85110592558183,4.00433714806746
-104.19478957915831,31.85118799458927,4.018495923787787
-104.19278557114228,31.851270063596708,4.032654699508089
-104.19078156312625,31.851352132604145,4.046813475228389
-104.18877755511022,31.851434139203658,4.06460169361208
-104.18677354709419,31.851516041592582,4.088450462349467
-104.18476953907815,31.851597943981506,4.112299231087022
-104.18276553106212,31.85167984637043,4.1361479998244075
-104.18076152304609,31.851761748759355,4.159996768561795
-104.17875751503006,31.851843630859833,4.183124813641529
-104.17675350701403,31.851925366628603,4.201054593756203
-104.174749498998,31.852007102397373,4.218984373870879
-104.17274549098197,31.852088838166143,4.236914153985555
-104.17074148296592,31.852170573934917,4.254843934100361
-104.16873747494989,31.852252309703687,4.2727737142150355
-104.16673346693386,31.85233390070121,4.284451711738212
-104.16472945891783,31.852415469848193,4.295186118229616
-104.1627254509018,31.852497038995175,4.305920524721019
-104.16072144288577,31.852578608142156,4.316654931212422
-104.15871743486974,31.85266017728914,4.327389337703825
-104.1567134268537,31.852741643821705,4.337873425790397
-104.15470941883767,31.852823046345264,4.348201369797221
-104.15270541082164,31.85290444886882,4.358529313804043
-104.15070140280561,31.85298585139238,4.368857257810867
-104.14869739478958,31.853067253915935,4.3791852018176884
-104.14669338677355,31.85314859600135,4.389955076474087
-104.14468937875752,31.853229831899853,4.401501402043591
-104.14268537074148,31.85331106779836,4.4130477276131765
-104.14068136272545,31.85339230369686,4.42459405318268
-104.13867735470942,31.853473539595363,4.436140378752184
-104.13667334669339,31.8535547572514,4.447883572016956
-104.13466933867736,31.85363582652322,4.461228086600346
-104.13266533066133,31.853716895795046,4.474572601183738
-104.13066132264528,31.853797965066867,4.487917115767222
-104.12865731462925,31.853879034338693,4.501261630350614
-104.12665330661322,31.853960103610515,4.514606144934004
-104.12464929859719,31.854041030226593,4.527255143132938
-104.12264529058116,31.85412193287011,4.539787263393222
-104.12064128256513,31.85420283551363,4.552319383653507
-104.1186372745491,31.854283738157147,4.5648515039137925
-104.11663326653306,31.854364640800664,4.577383624174166
-104.11462925851703,31.854445443021174,4.58816730685627
-104.112625250501,31.854526179034767,4.59779827903885
-104.11062124248497,31.854606915048365,4.607429251221436
-104.10861723446894,31.85468765106196,4.6170602234040174
-104.10661322645291,31.854768387075552,4.626691195586599
-104.10460921843688,31.854849064918156,4.636301830198194
-104.10260521042083,31.85492963430021,4.6458745451510195
-104.1006012024048,31.855010203682262,4.655447260103778
-104.09859719438877,31.855090773064315,4.665019975056537
-104.09659318637274,31.85517134244637,4.674592690009296
-104.09458917835671,31.855251895928692,4.684121107670266
-104.09258517034068,31.855332298677595,4.693229575804789
-104.09058116232465,31.855412701426495,4.702338043939305
-104.08857715430861,31.855493104175395,4.711446512073884
-104.08657314629258,31.855573506924298,4.720554980208407
-104.08456913827655,31.855653909673197,4.729663448342923
-104.08256513026052,31.855734172178078,4.737795138438622
-104.08056112224449,31.85581440829221,4.745743021055766
-104.07855711422846,31.855894644406344,4.7536909036729105
-104.07655310621242,31.855974880520478,4.761638786290109
-104.07454909819639,31.85605511663461,4.7695866689072535
-104.07254509018036,31.85613525481276,4.777500358366003
-104.07054108216433,31.856215324290524,4.785390061922195
-104.0685370741483,31.856295393768292,4.793279765478394
-104.06653306613227,31.856375463246057,4.801169469034585
-104.06452905811624,31.856455532723825,4.809059172590782
-104.06252505010019,31.856535546592763,4.816968180258333
-104.06052104208416,31.856615449432553,4.824915730711641
-104.05851703406813,31.856695352272343,4.832863281164952
-104.0565130260521,31.856775255112133,4.840810831618262
-104.05450901803607,31.856855157951923,4.848758382071572
-104.05250501002004,31.85693504752914,4.856539716661956
-104.05050100200401,31.857014783729362,4.862398822798565
-104.04849699398797,31.85709451992958,4.8682579289352095
-104.04649298597194,31.8571742561298,4.874117035071817
-104.04448897795591,31.857253992330016,4.87997614120842
-104.04248496993988,31.857333728530232,4.885835247345023
-104.04048096192385,31.857413327192017,4.890209979285048
-104.03847695390782,31.85749289675106,4.894270621924514
-104.03647294589177,31.85757246631011,4.898331264564011
-104.03446893787574,31.857652035869158,4.90239190720348
-104.03246492985971,31.857731605428203,4.906452549842947
-104.03046092184368,31.857811079831546,4.910513155246714
-104.02845691382765,31.85789048274783,4.914573732676637
-104.02645290581162,31.85796988566412,4.918634310106563
-104.0244488977956,31.858049288580403,4.922694887536486
-104.02244488977955,31.85812869149669,4.9267554649664405
-104.02044088176352,31.858208041658976,4.930815973612092
-104.01843687374749,31.85828727793091,4.934876333759726
-104.01643286573146,31.858366514202846,4.938936693907361
-104.01442885771543,31.85844575047478,4.942997054054995
-104.0124248496994,31.858524986746716,4.9470574142026305
-104.01042084168337,31.858604212685286,4.951124974555808
-104.00841683366733,31.858683282311286,4.955301452281031
-104.0064128256513,31.858762351937287,4.959477930006225
-104.00440881763527,31.858841421563287,4.9636544077314175
-104.00240480961924,31.858920491189288,4.967830885456611
-104.0004008016032,31.85899956081529,4.972007363181805
-103.99839679358718,31.859078495899944,4.976230539240637
-103.99639278557115,31.85915739887842,4.980464859122572
-103.9943887775551,31.859236301856896,4.984699179004535
-103.99238476953907,31.859315204835372,4.988933498886469
-103.99038076152304,31.859394107813852,4.993167818768403
-103.98837675350701,31.8594729187078,4.997466191624202
-103.98637274549098,31.859551655037183,5.001816430769465
-103.98436873747495,31.85963039136656,5.0061666699147285
-103.98236472945891,31.859709127695943,5.010516909060023
-103.98036072144288,31.85978786402532,5.014867148205286
-103.97835671342685,31.859866550745817,5.019182817147702
-103.97635270541082,31.859945120424523,5.0234169249271865
-103.97434869739479,31.86002369010323,5.02765103270667
-103.97234468937876,31.860102259781932,5.031885140486154
-103.97034068136273,31.86018082946064,5.0361192482656385
-103.96833667334668,31.860259392024883,5.040345926533876
-103.96633266533065,31.86033779505134,5.044406002227901
-103.96432865731462,31.8604161980778,5.048466077921926
-103.9623246492986,31.860494601104257,5.052526153615952
-103.96032064128256,31.860573004130714,5.0565862293099775
-103.95831663326653,31.860651407157174,5.060646305004004
-103.9563126252505,31.860729678928518,5.064706300338018
-103.95430861723446,31.860807915301162,5.068766273999457
-103.95230460921843,31.860886151673803,5.072826247660866
-103.9503006012024,31.860964388046444,5.076886221322276
-103.94829659318637,31.86104262441909,5.080946194983686
-103.94629258517034,31.861120772066922,5.08509878742133
-103.94428857715431,31.861198841784187,5.0893327306625995
-103.94228456913828,31.86127691150145,5.093566673903869
-103.94028056112224,31.86135498121871,5.097800617145168
-103.9382765531062,31.861433050935975,5.102034560386438
-103.93627254509018,31.861511074477402,5.106252394560845
-103.93426853707415,31.861588977537718,5.110428197265202
-103.93226452905812,31.861666880598033,5.1146039999695585
-103.93026052104209,31.86174478365835,5.118779802673916
-103.92825651302604,31.861822686718664,5.122955605378302
-103.92625250501001,31.861900586170748,5.1271276384952325
-103.92424849699398,31.861978322572565,5.131129330070168
-103.92224448897795,31.862056058974378,5.135131021645103
-103.92024048096192,31.862133795376195,5.1391327132200395
-103.91823647294589,31.862211531778012,5.143134404794976
-103.91623246492986,31.86228926817983,5.147136096369912
-103.91422845691382,31.862366876899543,5.15113772579706
-103.91222444889779,31.8624444466413,5.155139336252104
-103.91022044088176,31.862522016383064,5.15914094670715
-103.90821643286573,31.862599586124823,5.163142557162193
-103.9062124248497,31.86267715586658,5.167144167617237
-103.90420841683367,31.862754640529424,5.171560257583014
-103.90220440881764,31.862832043609572,5.176373794485701
-103.9002004008016,31.862909446689724,5.181187331388425
-103.89819639278556,31.86298684976987,5.186000868291111
-103.89619238476953,31.863064252850023,5.190814405193801
-103.8941883767535,31.863141613472955,5.195982452929046
-103.89218436873747,31.86321884988995,5.202187600003834
-103.89018036072144,31.863296086306946,5.208392747078618
-103.88817635270541,31.863373322723938,5.214597894153403
-103.88617234468937,31.863450559140933,5.220803041228233
-103.88416833667334,31.86352779555793,5.22700818830302
-103.88216432865731,31.863604865493173,5.233329085004436
-103.88016032064128,31.863681935245463,5.239650108909583
-103.87815631262525,31.863759004997753,5.245971132814731
-103.87615230460922,31.863836074750044,5.252292156719878
-103.87414829659318,31.863913144502334,5.258613180625068
-103.87214428857715,31.86399009042994,5.264891082843828
-103.87014028056112,31.864066993515987,5.271154065577913
-103.86813627254509,31.86414389660203,5.277417048311998
-103.86613226452906,31.864220799688077,5.2836800310460825
-103.86412825651303,31.864297702774124,5.289943013780166
-103.862124248497,31.86437452471095,5.296177700941442
-103.86012024048095,31.86445126112922,5.302382569001685
-103.85811623246492,31.864527997547484,5.308587437061887
-103.85611222444889,31.86460473396575,5.314792305122089
-103.85410821643286,31.864681470384014,5.320997173182291
-103.85210420841683,31.86475816834688,5.327148494692207
-103.8501002004008,31.86483473809583,5.333121286957344
-103.84809619238477,31.864911307844775,5.339094079222484
-103.84609218436873,31.864987877593723,5.3450668714876635
-103.8440881763527,31.86506444734267,5.351039663752799
-103.84208416833667,31.86514101709162,5.3570124560179355
-103.84008016032064,31.865217424426458,5.362420037214116
-103.83807615230461,31.865293827504555,5.3678128046870714
-103.83607214428858,31.865370230582652,5.373205572160025
-103.83406813627255,31.86544663366075,5.37859833963298
-103.8320641282565,31.865523036738846,5.383991107105974
-103.83006012024047,31.86559932013173,5.3890089673123205
-103.82805611222444,31.86567555653745,5.393879642858905
-103.82605210420842,31.865751792943172,5.398750318405489
-103.82404809619239,31.865828029348894,5.4036209939520745
-103.82204408817636,31.865904265754615,5.408491669498659
-103.82004008016031,31.865980425222258,5.413175025404079
-103.81803607214428,31.86605649495408,5.417639903273977
-103.81603206412825,31.866132564685902,5.422104781143874
-103.81402805611222,31.866208634417724,5.426569659013771
-103.81202404809619,31.866284704149546,5.4310345368836686
-103.81002004008016,31.86636073970862,5.4353923845070895
-103.80801603206413,31.86643664276502,5.439335229083291
-103.80601202404809,31.86651254582142,5.443278073659522
-103.80400801603206,31.866588448877817,5.447220918235724
-103.80200400801603,31.866664351934215,5.451163762811926
-103.8,31.866740254990614,5.455106607388128
