ev_id,network_code,station_code,location_code,channel_code,phase_hint,time,time_lower_error,time_upper_error,author,filter_id,method_id,polarity,evaluation_mode,evaluation_status,time_correction,azimuth,distance,takeoff_angle,time_residual,time_weight,used
texnet2024hrwl,4O,CT01,,HHZ,P,2024-04-19 09:23:19.740408,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,45.31047332885428,0.3195107101478288,69.0,-0.17337516590729862,0.0,True
texnet2024hrwl,4O,CT01,,HHN,S,2024-04-19 09:23:24.454276,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,45.31047332885428,0.3195107101478288,69.0,-0.5945404729500261,0.0,True
texnet2024hrwl,4O,CV01,,HHZ,P,2024-04-19 09:23:20.015788,0.2,0.2,Kate,,,,manual,,0.0,57.91308541068475,0.32360733580036505,69.0,0.02746047897648296,1.080933770077444,True
texnet2024hrwl,4O,CV01,,HHN,S,2024-04-19 09:23:24.421878,0.2,0.2,Kate,,,,manual,,0.0,57.91308541068475,0.32360733580036505,69.0,-0.7572580522334,0.0,True
texnet2024hrwl,TX,PB31,00,HHZ,P,2024-04-19 09:23:20.064384,0.1,0.1,Kate,,,,manual,,0.0,80.61329914534954,0.3276808827879785,69.0,0.017010620166514556,1.3399830833571706,True
texnet2024hrwl,TX,PB31,00,HH1,S,2024-04-19 09:23:22.877455,0.2,0.2,Kate,,,,manual,,0.0,80.61329914534954,0.3276808827879785,69.0,-2.4050010648145204,0.0,True
texnet2024hrwl,4O,SA09,00,HHZ,P,2024-04-19 09:23:19.843310,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,13.80353203385863,0.332213784143649,69.0,-0.32640678949003377,0.0,True
texnet2024hrwl,TX,PB33,00,HHZ,P,2024-04-19 09:23:20.071428,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,115.47824261807985,0.3349595060775105,69.0,-0.13544681476403309,1.041326502666775,True
texnet2024hrwl,TX,PB24,00,HHZ,P,2024-04-19 09:23:20.275996,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,100.06442396334965,0.3389194403834853,69.0,-0.0032996994130432,1.0969027850344757,True
texnet2024hrwl,4O,CT02,,HHZ,P,2024-04-19 09:23:20.723139,0.2,0.2,Kate,,,,manual,,0.0,41.456119131356836,0.3718168525470712,69.0,-0.16401057573762756,1.0003671023574898,True
texnet2024hrwl,TX,PB11,00,HHZ,P,2024-04-19 09:23:21.465586,0.2,0.2,Kate,,,,manual,,0.0,51.34224340472245,0.4112334323614487,69.0,-0.15377456591377126,0.0,True
texnet2024hrwl,SC,GDL2,00,HHZ,P,2024-04-19 09:23:23.321704,0.2,0.2,Kate,,,,manual,,0.0,4.69925375015443,0.5258800586192792,69.0,-0.5198279035485491,0.0,True
texnet2024hrwl,US,MNTX,00,BHZ,P,2024-04-19 09:23:28.543362,0.2,0.2,Kate,,,,manual,,0.0,272.18694958708295,0.8286219058103378,65.8,-0.7793412101787389,0.16352124667527415,True
texnet2024hrwl,4O,WB04,00,HHZ,P,2024-04-19 09:23:21.756447,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,110.84723627852222,0.4182608118779431,69.0,-0.005794368911042014,1.0839496311853276,True
texnet2024hrlf,4O,SA02,00,HHZ,P,2024-04-19 03:43:02.097000,0.1,0.1,Anestis,,,negative,manual,,0.0,158.00561403692083,0.04892585110992653,137.9,0.1857962235392796,0.998998679727162,True
texnet2024hrlf,4O,SA02,00,HHZ,S,2024-04-19 03:43:03.287000,0.1,0.1,Anestis,,,,manual,,0.0,158.00561403692083,0.04892585110992653,137.9,-0.04872527806842175,1.3698737510415615,True
texnet2024hrlf,4O,SA04,00,HHZ,P,2024-04-19 03:43:02.071000,0.1,0.1,Anestis,,,,manual,,0.0,35.35633397062036,0.04778635838031646,138.6,0.183495901970105,1.0081062592951977,True
texnet2024hrlf,4O,SA04,00,HHZ,S,2024-04-19 03:43:03.211000,0.1,0.1,Anestis,,,,manual,,0.0,35.35633397062036,0.04778635838031646,138.6,-0.08324998851762189,1.3058024900227287,True
texnet2024hrlf,TX,PB38,00,HHZ,P,2024-04-19 03:43:03.200000,0.1,0.1,Anestis,,,,manual,,0.0,276.6072097710971,0.1198067676276361,105.4,0.06695768096810273,1.356834769040453,True
texnet2024hrlf,TX,PB38,00,HHZ,S,2024-04-19 03:43:05.320000,0.1,0.1,Anestis,,,,manual,,0.0,276.6072097710971,0.1198067676276361,105.4,-0.15403414173312502,1.111596850833382,True
texnet2024hrlf,4O,SA06,00,HHZ,P,2024-04-19 03:43:03.187000,0.1,0.1,Anestis,,,,manual,,0.0,71.31132229782266,0.12343620939803962,104.2,0.029907850040309825,1.4017747707745263,True
texnet2024hrlf,4O,SA06,00,HHZ,S,2024-04-19 03:43:05.177000,0.2,0.2,Anestis,,,,manual,,0.0,71.31132229782266,0.12343620939803962,104.2,-0.3391288136752735,0.7302750041425278,True
texnet2024hrlf,TX,PB35,00,HH1,P,2024-04-19 03:43:03.484763,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,244.30403930561226,0.13782509740463092,100.8,0.017444287669985403,1.1760886516601206,True
texnet2024hrlf,TX,PB35,00,HHZ,S,2024-04-19 03:43:05.620000,0.2,0.2,Anestis,,,,manual,,0.0,244.30403930561226,0.13782509740463092,100.8,-0.4389337627045755,0.5583115488637175,True
texnet2024hrlf,4O,SA07,00,HHZ,P,2024-04-19 03:43:03.855000,0.1,0.1,Anestis,,,positive,manual,,0.0,336.40175762768416,0.16329172924431387,92.5,-0.0628749926564014,1.3468385671063647,True
texnet2024hrlf,4O,SA07,00,HHZ,S,2024-04-19 03:43:06.455000,0.2,0.2,Anestis,,,,manual,,0.0,336.40175762768416,0.16329172924431387,92.5,-0.39255456274398437,0.0,True
texnet2024hrlf,TX,PB28,00,HHZ,P,2024-04-19 03:43:04.500000,0.1,0.1,Anestis,,,,manual,,0.0,255.61088613388665,0.18858046597701106,83.9,0.08401427476340295,1.323787827185154,True
texnet2024hrlf,TX,PB28,00,HHZ,S,2024-04-19 03:43:07.160000,0.2,0.2,Anestis,,,,manual,,0.0,255.61088613388665,0.18858046597701106,83.9,-0.5592867534049812,0.0,True
texnet2024hrlf,TX,PB23,00,HHZ,P,2024-04-19 03:43:04.361000,0.1,0.1,Anestis,,,,manual,,0.0,106.49176238126566,0.18980262451060792,83.5,-0.03248893556605115,0.0,True
texnet2024hrlf,TX,PB23,00,HHZ,S,2024-04-19 03:43:07.301000,0.2,0.2,Anestis,,,,manual,,0.0,106.49176238126566,0.18980262451060792,83.5,-0.3789213616246565,0.6636401696147523,True
texnet2024hrlf,TX,PB26,00,HHN,P,2024-04-19 03:43:04.450224,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,135.66243246625592,0.19511750301204842,83.0,-0.05691678355649454,1.3571146022736478,True
texnet2024hrlf,TX,PB26,00,HHN,S,2024-04-19 03:43:07.346610,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,135.66243246625592,0.19511750301204842,83.0,-0.5321777847577245,0.0,True
texnet2024hrlf,TX,PB29,00,HHZ,P,2024-04-19 03:43:04.550000,0.1,0.1,Anestis,,,,manual,,0.0,281.0292146755893,0.1972262165446843,83.0,-0.037138793642290224,0.0,True
texnet2024hrlf,TX,PB37,00,HHZ,P,2024-04-19 03:43:04.800000,0.1,0.1,Anestis,,,,manual,,0.0,270.9178917516798,0.20580764410768151,82.7,0.04670663970508393,0.0,True
texnet2024hrlf,TX,PB37,00,HHZ,S,2024-04-19 03:43:07.840000,0.2,0.2,Anestis,,,,manual,,0.0,270.9178917516798,0.20580764410768151,82.7,-0.4696007964301625,0.0,True
texnet2024hrlf,TX,PB20,00,HHZ,P,2024-04-19 03:43:04.813000,0.1,0.1,Anestis,,,,manual,,0.0,115.1761641043116,0.2112443999104385,82.6,0.012746250946697124,0.0,True
texnet2024hrlf,TX,PB20,00,HHZ,S,2024-04-19 03:43:08.043000,0.2,0.2,Anestis,,,,manual,,0.0,115.1761641043116,0.2112443999104385,82.6,-0.34879091291304043,0.0,True
texnet2024hrlf,4O,CV01,,HHN,S,2024-04-19 03:43:07.866474,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,positive,manual,,0.0,51.86505284971288,0.21504358723682465,82.5,-0.6346676906198869,0.31069668075953216,True
texnet2024hrlf,4O,CV01,,HHN,P,2024-04-19 03:43:04.765856,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,positive,manual,,0.0,51.86505284971288,0.21504358723682465,82.5,-0.09689359509351547,0.0,True
texnet2024hrlf,TX,PB31,00,HH2,P,2024-04-19 03:43:04.942239,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,86.24243386177034,0.2187336980028588,82.5,0.02767368526968017,0.0,True
texnet2024hrlf,TX,PB25,00,HHN,P,2024-04-19 03:43:05.127904,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,126.27196207394212,0.2279868679837408,82.4,0.00961709423395174,1.4090846894164675,True
texnet2024hrlf,TX,PB25,00,HHN,S,2024-04-19 03:43:08.469888,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,126.27196207394212,0.2279868679837408,82.4,-0.4785652978801682,0.0,True
texnet2024hrlf,4O,CT01,,HHN,P,2024-04-19 03:43:04.858689,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,positive,manual,,0.0,33.344939636290285,0.22216517025957724,82.4,-0.1404274940225667,0.0,True
texnet2024hrlf,4O,CT01,,HHZ,S,2024-04-19 03:43:08.423471,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,33.344939636290285,0.22216517025957724,82.4,-0.316262786549661,0.0,True
texnet2024hrlf,TX,PB24,00,HHE,P,2024-04-19 03:43:05.582786,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,113.269206305065,0.2489219380430191,82.2,0.08021696948796198,0.0,True
texnet2024hrlf,TX,PB24,00,HHN,S,2024-04-19 03:43:09.258967,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,113.269206305065,0.2489219380430191,82.2,-0.36184645289331385,0.0,True
texnet2024hrlf,TX,PB33,00,HH1,P,2024-04-19 03:43:05.842718,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,132.86959398370573,0.2692773920584327,82.1,-0.04434300423464599,0.0,True
texnet2024hrlf,TX,PB33,00,HH1,S,2024-04-19 03:43:09.713848,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,132.86959398370573,0.2692773920584327,82.1,-0.5799562032415295,0.0,True
texnet2024hrlf,TX,PB09,00,BHN,P,2024-04-19 03:43:02.202926,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,positive,manual,,0.0,348.09432720820536,0.058717373794801,130.1,0.1526925952938023,1.1240592238406775,True
texnet2024hrlf,TX,PB09,00,BHN,S,2024-04-19 03:43:03.389486,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,348.09432720820536,0.058717373794801,130.1,-0.18959236558174553,1.0094514844575475,True
texnet2024hrlf,TX,PB34,00,HH1,P,2024-04-19 03:43:04.878740,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,negative,manual,,0.0,101.03132997273009,0.21584404786855485,82.5,0.004173307379885749,0.0,True
texnet2024hrlf,TX,PB34,00,HH1,S,2024-04-19 03:43:08.002541,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,101.03132997273009,0.21584404786855485,82.5,-0.5192755521135037,0.0,True
texnet2024hrlf,TX,PB31,00,HH2,S,2024-04-19 03:43:07.833032,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,86.24243386177034,0.2187336980028588,82.5,-0.7587801214986243,0.0,True
texnet2024hrlf,4O,CT02,,HHE,P,2024-04-19 03:43:05.847360,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,30.503933609555656,0.27803561037347835,82.0,-0.19194499802807208,0.0,True
texnet2024hrlf,4O,CT02,,HHN,S,2024-04-19 03:43:09.842919,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,30.503933609555656,0.27803561037347835,82.0,-0.7172219958896875,0.0,True
texnet2024hrlf,TX,PB57,00,CHN,P,2024-04-19 03:43:05.920006,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,79.44389444204,0.2786836143689006,82.0,-0.12376818120806732,0.0,True
texnet2024hrlf,TX,PB57,00,CHN,S,2024-04-19 03:43:09.976104,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,79.44389444204,0.2786836143689006,82.0,-0.5919383206405548,0.0,True
texnet2024hrlf,4O,SA09,00,HHE,P,2024-04-19 03:43:05.907899,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,354.8071505466255,0.28467864935911935,82.0,-0.2831090239313969,0.0,True
texnet2024hrlf,4O,SA09,00,HHE,S,2024-04-19 03:43:10.315121,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,354.8071505466255,0.28467864935911935,82.0,-0.5104407876438,0.0,True
texnet2024hrlf,4O,WB02,00,HHN,P,2024-04-19 03:43:06.210593,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,86.45180805561962,0.29173946011331164,81.9,-0.08157959402432624,0.0,True
texnet2024hrlf,4O,WB02,00,HHN,S,2024-04-19 03:43:10.605708,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,86.45180805561962,0.29173946011331164,81.9,-0.3969017061568856,0.0,True
texnet2024hrlf,4O,WB03,00,HHE,S,2024-04-19 03:43:10.557277,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,111.70521468168019,0.2909748996630577,82.0,-0.44528377006978737,0.0,True
texnet2024hrlf,4O,WB03,00,HHN,P,2024-04-19 03:43:06.416425,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,111.70521468168019,0.2909748996630577,82.0,0.1243877663911288,0.0,True
texnet2024hrlf,TX,PB58,00,CHE,P,2024-04-19 03:43:06.743334,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,93.51532771169863,0.30207119765632234,81.8,0.26554766653092,0.6767486578620867,True
texnet2024hrlf,TX,PB11,00,HH1,P,2024-04-19 03:43:06.392209,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,positive,manual,,0.0,44.77865690395889,0.3067973352795388,81.8,-0.1789467021396689,0.0,True
texnet2024hrlf,TX,PB11,00,HH1,S,2024-04-19 03:43:10.714678,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,44.77865690395889,0.3067973352795388,81.8,-0.7763908459424052,0.0,True
texnet2024hrlf,TX,PB40,00,HH1,S,2024-04-19 03:43:11.416928,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,104.27583464136441,0.30975467947381796,81.8,-0.17935832928472806,0.0,True
texnet2024hrlf,TX,PB40,00,HH1,P,2024-04-19 03:43:06.634364,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,104.27583464136441,0.30975467947381796,81.8,0.0030017361658156716,0.0,True
texnet2024hrlf,TX,PB44,00,HHN,P,2024-04-19 03:43:06.864412,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,51.20391081759667,0.3286201114516975,81.8,-0.11201794791292752,0.0,True
texnet2024hrlf,TX,PB44,00,HHN,S,2024-04-19 03:43:11.683298,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,51.20391081759667,0.3286201114516975,81.8,-0.5170466691643654,0.0,True
texnet2024hrlf,TX,PB13,01,HHN,P,2024-04-19 03:43:08.741114,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,113.6807113116857,0.40958679805613757,81.6,0.22887388956723953,0.0,True
texnet2024hrlf,TX,PB13,01,HHN,S,2024-04-19 03:43:14.468082,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,113.6807113116857,0.40958679805613757,81.6,-0.42002401006605083,0.0,True
texnet2024hrlf,4O,BP01,,HHE,S,2024-04-19 03:43:14.552836,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,72.7349487835167,0.4126412091762448,81.6,-0.3753338535216386,0.0,True
texnet2024hrlf,GM,NMP11,01,HHN,S,2024-04-19 03:43:14.552836,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,46.42846936659603,0.41888182809967694,81.6,-0.6114792294606115,0.0,True
texnet2024hrlf,GM,NMP11,01,HHN,P,2024-04-19 03:43:08.365773,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,46.42846936659603,0.41888182809967694,81.6,-0.30437870961865343,0.0,True
texnet2024hrlf,4O,WB12,00,HHN,P,2024-04-19 03:43:09.746057,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,68.03178186299608,0.4801584196948911,81.5,-0.0762790374218465,0.0,True
texnet2024hrlf,SC,GDL2,00,HHN,P,2024-04-19 03:43:09.721842,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,positive,manual,,0.0,352.72133782855974,0.4889432777612851,81.5,-0.3399815319337893,0.0,True
texnet2024hrlf,TX,PECS,00,HH1,P,2024-04-19 03:43:10.000320,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,134.33658848188384,0.4984645854767525,81.5,-0.17240771837572133,0.0,True
texnet2024hrlf,GM,NMP02,01,HHN,P,2024-04-19 03:43:10.387768,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,44.37216769080835,0.5194758903037284,81.4,-0.1987344217137661,0.0,True
texnet2024hrlf,TX,PB07,00,HH1,P,2024-04-19 03:43:11.416928,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,104.83516806744743,0.5450323197023684,81.4,0.382384510061458,0.0,True
texnet2024hrlf,GM,NMP31,01,HHN,P,2024-04-19 03:43:11.465359,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,55.99593310509882,0.567783984764552,81.4,-0.023676705745337756,0.0,True
texnet2024hrlf,TX,PB12,00,HHN,P,2024-04-19 03:43:11.295850,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,positive,manual,,0.0,151.15576775120405,0.5770874800324352,81.4,-0.37695064680573154,0.5974056694215643,True
texnet2024hrlf,TX,PB10,00,HH1,P,2024-04-19 03:43:12.458194,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,133.9128171094721,0.6280307040231876,81.3,-0.13659829600754314,0.0,True
texnet2024hrlf,SC,CL2B,00,EH?,P,2024-04-19 03:43:12.881966,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,32.58360922391789,0.6484221007898903,81.3,-0.38591878990088624,0.0,True
texnet2024hrlf,US,MNTX,00,BH1,P,2024-04-19 03:43:17.739999,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,269.5401514701251,0.9330781869898226,72.4,-0.40711735176677877,0.0,True
texnet2024hrlf,SC,DAG,00,HHN,P,2024-04-19 03:43:17.570490,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,339.0771808106436,0.9400835212633936,72.4,-0.9075719499049342,0.0,True
texnet2024hrlf,TX,PB04,00,HH1,P,2024-04-19 03:43:20.016257,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,121.51536678829729,1.0179424154982026,72.4,0.21844416545442158,0.0,True
texnet2024hrlf,TX,VHRN,00,HH1,P,2024-04-19 03:43:20.670075,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,213.25161110842328,1.106578897529507,72.4,-0.8769885512007285,0.16350965266082657,True
texnet2024hrlf,TX,ALPN,00,HH1,P,2024-04-19 03:43:26.118565,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,157.73159526642104,1.4542809339591343,72.4,-1.8135884215913585,0.0,True
texnet2024hriz,4O,WB03,00,HHN,P,2024-04-19 02:35:01.467856,0.2,0.2,Victor,,,positive,manual,,0.0,280.98039635161956,0.028059344974717307,152.6,0.20466132558010885,0.0,True
texnet2024hriz,4O,WB04,00,HHN,P,2024-04-19 02:35:01.935576,0.2,0.2,Victor,,,positive,manual,,0.0,189.12089803165907,0.07596298307652732,121.0,0.020653977277056423,1.039166909173871,True
texnet2024hriz,4O,WB04,00,HHE,S,2024-04-19 02:35:03.543267,0.2,0.2,Victor,,,,manual,,0.0,189.12089803165907,0.07596298307652732,121.0,-0.05773906693333597,1.0297678740044667,True
texnet2024hriz,TX,PB24,00,HHE,P,2024-04-19 02:35:01.991986,0.2,0.2,Victor,,,negative,manual,,0.0,281.92620448607454,0.07074278530258506,123.4,0.15662078115391997,0.0,True
texnet2024hriz,TX,PB24,00,HHE,S,2024-04-19 02:35:03.560190,0.2,0.2,Victor,,,,manual,,0.0,281.92620448607454,0.07074278530258506,123.4,0.09840937695404905,0.9772871734824079,True
texnet2024hriz,TX,PB13,01,HHE,P,2024-04-19 02:35:02.144294,0.2,0.2,Victor,,,positive,manual,,0.0,123.72994267136417,0.0928362871434612,115.0,-0.06634003463001603,1.024321725542847,True
texnet2024hriz,TX,PB43,00,HH1,P,2024-04-19 02:35:02.257114,0.2,0.2,Victor,,,positive,manual,,0.0,39.468538704739395,0.09642080017138674,113.8,-0.004329164267383501,1.0441641528138166,True
texnet2024hriz,TX,PB20,00,HHE,P,2024-04-19 02:35:02.595575,0.2,0.2,Victor,,,negative,manual,,0.0,282.21027649835077,0.10918300132632729,110.8,0.06970240477256207,1.0079598285112852,True
texnet2024hriz,TX,PB34,00,HH2,P,2024-04-19 02:35:02.635062,0.2,0.2,Victor,,,negative,manual,,0.0,309.7898911408804,0.11196600055836098,110.0,0.06950568108375421,1.0081396280005974,True
texnet2024hriz,TX,PB34,00,HH2,S,2024-04-19 02:35:04.744804,0.2,0.2,Victor,,,,manual,,0.0,309.7898911408804,0.11196600055836098,110.0,0.005175062437599465,1.0427656490766757,True
texnet2024hriz,TX,PB25,00,HHE,P,2024-04-19 02:35:02.697114,0.2,0.2,Victor,,,,manual,,0.0,259.12121682230156,0.11617076151898155,109.2,0.03722107820728793,1.031745409621243,True
texnet2024hriz,TX,PB25,00,HHE,S,2024-04-19 02:35:04.835060,0.2,0.2,Victor,,,,manual,,0.0,259.12121682230156,0.11617076151898155,109.2,-0.06980314792572617,1.0207218417719128,True
texnet2024hriz,TX,PB33,00,HH2,P,2024-04-19 02:35:02.764806,0.2,0.2,Victor,,,positive,manual,,0.0,235.05891401231136,0.12264309421985976,107.8,-0.009997334129547397,1.0442528295413616,True
texnet2024hriz,TX,PB33,00,HH2,S,2024-04-19 02:35:04.902753,0.2,0.2,Victor,,,,manual,,0.0,235.05891401231136,0.12264309421985976,107.8,-0.20322094714605932,0.0,True
texnet2024hriz,TX,PB23,00,HHE,P,2024-04-19 02:35:02.911472,0.2,0.2,Victor,,,negative,manual,,0.0,297.009261692485,0.13008367943700683,106.1,-0.004130339776764469,1.044154015394049,True
texnet2024hriz,TX,PB23,00,HHE,S,2024-04-19 02:35:05.190445,0.2,0.2,Victor,,,,manual,,0.0,297.009261692485,0.13008367943700683,106.1,-0.16181462617565767,0.9098787447796021,True
texnet2024hriz,TX,PB31,00,HH2,P,2024-04-19 02:35:03.351472,0.2,0.2,Victor,,,,manual,,0.0,327.972018899446,0.1501444848519596,99.8,0.07576255512521479,1.0022139181246055,True
texnet2024hriz,TX,PB31,00,HH2,S,2024-04-19 02:35:05.709419,0.2,0.2,Victor,,,,manual,,0.0,327.972018899446,0.1501444848519596,99.8,-0.2730331286583345,0.6966208233036533,True
texnet2024hriz,TX,PB26,00,HHE,P,2024-04-19 02:35:03.493875,0.2,0.2,Victor,,,positive,manual,,0.0,260.6489509705609,0.1637008966190561,94.9,-0.07774778181182729,0.0,True
texnet2024hriz,TX,PB26,00,HHN,S,2024-04-19 02:35:05.982134,0.2,0.2,Victor,,,,manual,,0.0,260.6489509705609,0.1637008966190561,94.9,-0.5181943651035281,0.0,True
