OBJECTID,yr,mon,day,hr,min_,sec,evid,latitude,longitude,depth,magnitude,qID,cID,nbranch,qnpair,qndiffP,qndiffS,rmsP,rmsS,eh,ez,et,latC,lonC,depC,ev_id,EventDate,Shape,origin_time,x[km],y[km],z[km]
6160,2017,6,6,6,22,15.19,297584535,31.5721,-103.86593,5.797,1.64,6160,1369,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.5721,-103.86593,5.797,texnet2017kznc,1496730135000,,2017-06-06 06:22:15.189999,-11562.302438369798,3707.2722379170773,5.797
17610,2017,6,20,9,49,52.139,298806592,31.50556,-103.81682,3.381,1.91,17610,4238,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.50556,-103.81682,3.381,texnet2017lziz,1497952192000,,2017-06-20 09:49:52.139000,-11556.835538176942,3698.5812576389726,3.381
12381,2017,6,23,21,7,14.614,299106434,31.57727,-103.80949,2.25,2.12,12381,2449,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57727,-103.80949,2.25,texnet2017mfrv,1498252035000,,2017-06-23 21:07:14.614000,-11556.019566309424,3707.9477659619142,2.25
13165,2017,8,14,21,28,7.169,303600487,31.60614,-103.84991,2.815,1.45,13165,1983,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.60614,-103.84991,2.815,texnet2017pwsq,1502746087000,,2017-08-14 21:28:07.168999,-11560.519100127287,3711.7206976948796,2.815
15400,2017,8,24,22,39,53.391,304468793,31.58641,-103.83533,5.129,1.61,15400,772,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58641,-103.83533,5.129,texnet2017qpcc,1503614393000,,2017-08-24 22:39:53.390999,-11558.896061951522,3709.1421180507527,5.129
15123,2017,8,25,23,22,52.819,304557772,31.58816,-103.87405,5.232,1.75,15123,1450,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58816,-103.87405,5.232,texnet2017qqza,1503703373000,,2017-08-25 23:22:52.819000,-11563.20635263504,3709.3708093286236,5.232
17263,2017,10,21,8,49,51.872,309430191,31.57013,-103.91755,6.209,1.3,17263,3637,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57013,-103.91755,6.209,texnet2017upzw,1508575792000,,2017-10-21 08:49:51.871999,-11568.048750484546,3707.0148415359495,6.209
17669,2017,10,29,7,52,28.898,310117948,31.57819,-103.81164,4.101,1.88,17669,4234,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57819,-103.81164,4.101,texnet2017venz,1509263549000,,2017-10-29 07:52:28.897999,-11556.25890321463,3708.0679799081267,4.101
14473,2017,10,31,3,48,9.2,310276089,31.59929,-103.82891,1.941,1.3,14473,2301,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.59929,-103.82891,1.941,texnet2017vhwx,1509421689000,,2017-10-31 03:48:09.199999,-11558.18139082063,3710.82538640074,1.941
11002,2017,12,4,12,11,54.494,313243914,31.57911,-103.80949,9.654,1.19,11002,1914,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57911,-103.80949,9.654,texnet2017xsqq,1512389514000,,2017-12-04 12:11:54.493999,-11556.019566309424,3708.188195040848,9.654
17730,2017,12,16,2,16,11.995,314244971,31.58645,-103.81812,8.831,1.49,17730,3087,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58645,-103.81812,8.831,texnet2017ynva,1513390572000,,2017-12-16 02:16:11.994999,-11556.980253514972,3709.1473452319974,8.831
13413,2018,3,4,0,4,57.436,320976297,31.56901,-103.80516,9.654,1.46,13413,2392,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.56901,-103.80516,9.654,texnet2018ejhh,1520121897000,,2018-03-04 00:04:57.435999,-11555.53755291429,3706.8685069318703,9.654
18557,2018,3,20,12,33,9.818,322403589,31.70701,-103.94284,10.013,1.31,18557,1214,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.70701,-103.94284,10.013,texnet2018fnma,1521549190000,,2018-03-20 12:33:09.817999,-11570.864020406709,3724.9122851219217,10.013
11248,2018,3,20,13,10,10.381,322405810,31.71706,-103.96335,8.06,0.96,11248,927,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.71706,-103.96335,8.06,texnet2018fnnh,1521551410000,,2018-03-20 13:10:10.381000,-11573.147183162879,3726.2273902641814,8.06
6565,2018,3,29,12,59,31.483,323182771,31.58009,-103.82443,9.911,1.39,6565,1134,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58009,-103.82443,9.911,texnet2018gdyl,1522328371000,,2018-03-29 12:59:31.483000,-11557.682679501877,3708.3162515960853,9.911
3151,2018,3,30,14,34,25.093,323274865,31.59237,-103.83392,6.103,1.76,3151,460,2,1,2,5,0.0,0.0,-1,-1,-1.0,31.59009,-103.83319,6.054,texnet2018gfxc,1522420465000,,2018-03-30 14:34:25.092999,-11558.739101469506,3709.920992799357,6.103
19378,2018,5,2,8,8,56.339,326102936,31.47707,-103.81674,4.512,1.1,19378,4116,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.47707,-103.81674,4.512,texnet2018inrz,1525248536000,,2018-05-02 08:08:56.338999,-11556.826632617676,3694.8619890095933,4.512
13415,2018,5,7,7,6,54.91,326531214,31.55224,-103.90296,2.147,0.9,13415,735,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.55224,-103.90296,2.147,texnet2018iwtm,1525676815000,,2018-05-07 07:06:54.909999,-11566.424599113872,3704.677617681905,2.147
9287,2018,5,10,6,11,45.633,326787105,31.55117,-103.95672,6.363,1.18,9287,1748,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.55117,-103.95672,6.363,texnet2018jcee,1525932706000,,2018-05-10 06:11:45.633000,-11572.409134938918,3704.53784264596,6.363
6803,2018,5,22,5,38,34.575,327821914,31.62323,-104.05285,6.187,1.35,6803,840,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.62323,-104.05285,6.187,texnet2018jybc,1526967515000,,2018-05-22 05:38:34.575000,-11583.110277588878,3713.9546885641707,6.187
10738,2018,5,22,6,45,40.343,327825940,31.50411,-103.96418,13.458,1.34,10738,1903,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.50411,-103.96418,13.458,texnet2018jydi,1526971540000,,2018-05-22 06:45:40.343000,-11573.239578340235,3698.391937904281,13.458
944,2018,5,23,1,35,35.152,327893735,31.62291,-103.96694,6.26,1.4,944,1142,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.62291,-103.96694,6.26,texnet2018jzop,1527039335000,,2018-05-23 01:35:35.152000,-11573.546820134825,3713.9128546562624,6.26
13859,2018,5,25,22,28,58.911,328141738,31.59961,-104.03761,6.774,1.65,13859,2366,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.59961,-104.03761,6.774,texnet2018keux,1527287339000,,2018-05-25 22:28:58.911000,-11581.413768549188,3710.867209695579,6.774
14375,2018,5,25,22,34,31.384,328142070,31.63743,-103.99389,5.471,2.74,14375,7,391,3,13,12,0.01,0.0,-1,-1,-1.0,31.6374,-104.00767,6.054,texnet2018kevd,1527287671000,,2018-05-25 22:34:31.384000,-11576.546880411703,3715.811213103274,5.471
9478,2018,5,25,22,50,17.395,328143017,31.60675,-104.0207,14.599,1.67,9478,3773,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.60675,-104.0207,14.599,texnet2018kevq,1527288617000,,2018-05-25 22:50:17.394999,-11579.531355959874,3711.8004293395893,14.599
15560,2018,5,25,23,32,33.749,328145553,31.63753,-103.99372,5.444,2.35,15560,7,391,1,5,5,0.0,0.0,-1,-1,-1.0,31.62736,-103.98717,7.597,texnet2018kexa,1527291154000,,2018-05-25 23:32:33.749000,-11576.527956098269,3715.8242882247837,5.444
12945,2018,5,26,0,21,10.197,328148470,31.63641,-104.02811,8.42,1.49,12945,1387,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.63641,-104.02811,8.42,texnet2018keyq,1527294070000,,2018-05-26 00:21:10.196999,-11580.35623338665,3715.6778476669597,8.42
12306,2018,5,26,2,47,8.401,328157228,31.63363,-104.00303,6.617,1.49,12306,218,5,2,3,10,0.01,0.01,-1,-1,-1.0,31.64017,-104.00661,6.157,texnet2018kfdl,1527302828000,,2018-05-26 02:47:08.400999,-11577.564340557556,3715.3143689035564,6.617
18246,2018,5,26,11,5,46.798,328187146,31.63405,-104.00203,6.7,1.86,18246,218,5,2,2,10,0.0,0.01,-1,-1,-1.0,31.63056,-103.99311,7.443,texnet2018kftx,1527332747000,,2018-05-26 11:05:46.798000,-11577.453021066762,3715.369282264631,6.7
5372,2018,5,26,11,21,44.905,328188104,31.6341,-104.00201,6.816,1.57,5372,218,5,1,2,4,0.01,0.0,-1,-1,-1.0,31.63833,-104.00444,6.466,texnet2018kful,1527333705000,,2018-05-26 11:21:44.905000,-11577.450794676946,3715.375819586038,6.816
7269,2018,5,29,2,44,41.845,328416281,31.63412,-104.00192,6.811,1.72,7269,218,5,4,7,18,0.01,0.0,-1,-1,-1.0,31.62776,-104.00493,6.106,texnet2018kkpw,1527561882000,,2018-05-29 02:44:41.844999,-11577.440775922776,3715.378434515583,6.811
18506,2018,5,29,9,21,5.13,328440065,31.41294,-104.00251,12.739,1.11,18506,4364,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.41294,-104.00251,12.739,texnet2018klcx,1527585665000,,2018-05-29 09:21:05.129999,-11577.506454422344,3686.494184412757,12.739
16150,2018,6,4,13,10,55.526,328972255,31.63938,-103.96571,6.157,1.4,16150,3368,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.63938,-103.96571,6.157,texnet2018kwjo,1528117856000,,2018-06-04 13:10:55.526000,-11573.409897161151,3716.0661805088184,6.157
18819,2018,6,14,15,56,17.157,329846177,31.50457,-103.86135,4.975,1.09,18819,4152,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.50457,-103.86135,4.975,texnet2018lowa,1528991777000,,2018-06-14 15:56:17.157000,-11561.792595101964,3698.4519976400165,4.975
12061,2018,6,14,16,27,7.887,329848027,31.59012,-103.82243,1.941,1.09,12061,2721,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.59012,-103.82243,1.941,texnet2018loxa,1528993628000,,2018-06-14 16:27:07.886999,-11557.46004052029,3709.6269486591646,1.941
5449,2018,6,16,21,44,19.926,330039859,31.56673,-103.80601,11.093,1.37,5449,3822,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.56673,-103.80601,11.093,texnet2018lsym,1529185460000,,2018-06-16 21:44:19.925999,-11555.632174481465,3706.5706169187547,11.093
13892,2018,6,30,9,31,24.65,331205484,31.59473,-103.81276,3.381,1.42,13892,2829,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.59473,-103.81276,3.381,texnet2018mrpk,1530351085000,,2018-06-30 09:31:24.649999,-11556.383581044318,3710.2294200619267,3.381
19184,2018,7,23,12,38,50.323,333203930,31.44125,-103.80053,6.157,1.54,19184,3139,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.44125,-103.80053,6.157,texnet2018ohwe,1532349530000,,2018-07-23 12:38:50.323000,-11555.022143671917,3690.1874211326217,6.157
18630,2018,7,23,16,30,10.88,333217810,31.57899,-103.86542,6.157,1.66,18630,1165,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57899,-103.86542,6.157,texnet2018oidu,1532363411000,,2018-07-23 16:30:10.880000,-11562.245665429491,3708.172514738856,6.157
8090,2018,8,18,2,25,49.964,335413549,31.58975,-103.87207,11.916,1.31,8090,4475,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58975,-103.87207,11.916,texnet2018qcpa,1534559150000,,2018-08-18 02:25:49.963999,-11562.985940043267,3709.578595413782,11.916
8950,2018,10,1,11,36,53.188,339248213,31.57078,-103.83851,9.345,1.4,8950,1705,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57078,-103.83851,9.345,texnet2018tfrh,1538393813000,,2018-10-01 11:36:53.188000,-11559.250057932246,3707.099768674746,9.345
16878,2018,10,1,12,30,0.223,339251400,31.59241,-103.83354,6.108,1.73,16878,460,2,1,2,5,0.0,0.0,-1,-1,-1.0,31.59469,-103.83427,6.157,texnet2018tftc,1538397000000,,2018-10-01 12:30:00.223000,-11558.696800063002,3709.926220314985,6.108
16639,2018,10,12,19,45,46.282,340227946,31.58926,-103.80074,5.274,2.3,16639,441,2,1,4,4,0.0,0.01,-1,-1,-1.0,31.59841,-103.80954,5.129,texnet2018uaka,1539373546000,,2018-10-12 19:45:46.281999,-11555.045520764985,3709.514560330295,5.274
154,2018,11,1,11,17,53.975,341925473,31.57351,-103.84927,6.877,1.45,154,2728,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57351,-103.84927,6.877,texnet2018vkhg,1541071074000,,2018-11-01 11:17:53.975000,-11560.447855653181,3707.456469123148,6.877
4742,2018,11,9,3,0,58.549,342586858,31.60285,-103.88379,6.157,1.39,4742,4142,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.60285,-103.88379,6.157,texnet2018vygw,1541732459000,,2018-11-09 03:00:58.548999,-11564.290604475364,3711.2906786494796,6.157
6159,2018,11,22,14,10,23.181,343750223,31.46878,-103.82424,3.278,2.06,6159,2453,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.46878,-103.82424,3.278,texnet2018wwwo,1542895823000,,2018-11-22 14:10:23.181000,-11557.661528798624,3693.7799715706915,3.278
14700,2018,11,23,2,43,26.732,343795406,31.58311,-103.87242,8.882,1.13,14700,4059,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58311,-103.87242,8.882,texnet2018wxvk,1542941007000,,2018-11-23 02:43:26.731999,-11563.024901865047,3708.7108833262832,8.882
7196,2018,11,24,7,14,4.748,343898044,31.45227,-103.80486,5.849,1.65,7196,2335,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.45227,-103.80486,5.849,texnet2018wzzv,1543043645000,,2018-11-24 07:14:04.748000,-11555.504157067053,3691.625358536656,5.849
4015,2018,11,24,13,49,8.643,343921748,31.4532,-103.80164,8.42,1.62,4015,1578,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.4532,-103.80164,8.42,texnet2018xamw,1543067349000,,2018-11-24 13:49:08.643000,-11555.145708306698,3691.7467167104933,8.42
6223,2018,11,27,14,29,5.692,344183345,31.58817,-103.86975,5.437,1.75,6223,2446,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58817,-103.86975,5.437,texnet2018xgar,1543328946000,,2018-11-27 14:29:05.692000,-11562.727678824625,3709.3721161482686,5.437
3982,2018,12,3,19,5,12.883,344718312,31.57778,-103.87676,3.072,1.43,3982,1249,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57778,-103.87676,3.072,texnet2018xriv,1543863913000,,2018-12-03 19:05:12.882999,-11563.508028455088,3708.0144061551046,3.072
15117,2018,12,8,0,29,4.985,345083344,31.58128,-103.87027,4.563,1.63,15117,2976,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58128,-103.87027,4.563,texnet2018xzbm,1544228945000,,2018-12-08 00:29:04.985000,-11562.785564959839,3708.4717506518805,4.563
12199,2018,12,12,18,57,3.268,345495423,31.60013,-103.86441,3.998,1.76,12199,2459,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.60013,-103.86441,3.998,texnet2018yhub,1544641023000,,2018-12-12 18:57:03.267999,-11562.133232743792,3710.935172856179,3.998
15258,2018,12,23,6,47,39.267,346402059,31.59174,-103.91387,6.157,1.8,15258,2044,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.59174,-103.91387,6.157,texnet2018zayo,1545547659000,,2018-12-23 06:47:39.267000,-11567.639094758426,3709.8386597242784,6.157
13131,2019,1,10,6,14,12.951,347955252,31.56295,-103.8444,4.975,1.56,13131,831,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.56295,-103.8444,4.975,texnet2019aqxw,1547100853000,,2019-01-10 06:14:12.951000,-11559.905729733018,3706.0767626799993,4.975
10488,2019,1,27,5,26,10.647,349421170,31.55737,-103.82604,5.017,1.73,10488,308,3,2,7,12,0.01,0.0,-1,-1,-1.0,31.55335,-103.82233,4.923,texnet2019bvxv,1548566771000,,2019-01-27 05:26:10.647000,-11557.861903882054,3705.3477763351666,5.017
5794,2019,1,27,5,27,55.411,349421275,31.55711,-103.82623,5.075,1.94,5794,308,3,2,7,12,0.01,0.0,-1,-1,-1.0,31.56712,-103.83204,5.437,texnet2019bvxx,1548566875000,,2019-01-27 05:27:55.411000,-11557.883054585303,3705.3138102927524,5.075
6813,2019,1,27,7,6,6.904,349427167,31.55749,-103.82765,5.191,1.55,6813,308,3,2,6,12,0.01,0.0,-1,-1,-1.0,31.5515,-103.82555,4.923,texnet2019bwbb,1548572767000,,2019-01-27 07:06:06.903999,-11558.041128262232,3705.363453002056,5.191
7339,2019,2,17,7,30,26.551,351243026,31.56066,-103.84063,6.054,1.55,7339,2028,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.56066,-103.84063,6.054,texnet2019dilm,1550388627000,,2019-02-17 07:30:26.550999,-11559.486055252728,3705.7775855885843,6.054
16836,2019,3,5,13,12,34.185,352645954,31.56387,-103.84332,7.134,1.64,16836,3033,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.56387,-103.84332,7.134,texnet2019emcv,1551791554000,,2019-03-05 13:12:34.185000,-11559.785504682963,3706.1969581649596,7.134
13437,2019,4,8,23,36,36.68,355620996,31.56795,-103.87076,6.157,1.52,13437,3983,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.56795,-103.87076,6.157,texnet2019gxak,1554766597000,,2019-04-08 23:36:36.679999,-11562.84011151033,3706.7300133005165,6.157
17418,2019,4,26,8,56,31.587,357123391,31.5984,-103.81922,5.232,1.59,17418,3593,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.5984,-103.81922,5.232,texnet2019icuo,1556268992000,,2019-04-26 08:56:31.586999,-11557.102704954845,3710.7090661175744,5.232
3585,2019,5,23,3,2,10.288,359434930,31.57957,-103.81218,4.152,1.26,3585,4038,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57957,-103.81218,4.152,texnet2019jzrl,1558580530000,,2019-05-23 03:02:10.288000,-11556.319015739658,3708.248303052166,4.152
2341,2019,5,30,3,6,41.779,360040001,31.57725,-103.82347,2.558,1.26,2341,1624,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57725,-103.82347,2.558,texnet2019kmmc,1559185602000,,2019-05-30 03:06:41.779000,-11557.575812790714,3707.945152628434,2.558
6903,2019,6,4,5,16,17.494,360479777,31.58093,-103.82955,1.781,1.24,6903,361,3,2,5,7,0.0,0.0,-1,-1,-1.0,31.57587,-103.82078,1.478,texnet2019kvtx,1559625377000,,2019-06-04 05:16:17.493999,-11558.252635294737,3708.4260154293747,1.781
9503,2019,6,5,20,31,32.655,360621092,31.58458,-103.83209,1.221,1.14,9503,3768,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58458,-103.83209,1.221,texnet2019kytp,1559766693000,,2019-06-05 20:31:32.655000,-11558.535386801354,3708.902976908312,1.221
14867,2019,6,7,23,58,14.678,360806294,31.58017,-103.82788,1.798,1.12,14867,361,3,1,3,3,0.0,0.0,-1,-1,-1.0,31.58366,-103.83102,2.147,texnet2019lcrl,1559951895000,,2019-06-07 23:58:14.678000,-11558.066731745113,3708.326705251873,1.798
208,2019,6,27,17,44,56.53,362511896,31.56717,-103.80516,3.586,1.66,208,2796,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.56717,-103.80516,3.586,texnet2019mmte,1561657497000,,2019-06-27 17:44:56.530000,-11555.53755291429,3706.628103897984,3.586
12941,2019,6,30,17,50,55.11,362771455,31.58541,-103.87189,2.558,1.0,12941,2776,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58541,-103.87189,2.558,texnet2019msfw,1561917055000,,2019-06-30 17:50:55.109999,-11562.965902534925,3709.0114392488695,2.558
5722,2019,7,2,9,36,23.73,362914583,31.59605,-103.84235,2.507,1.11,5722,2121,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.59605,-103.84235,2.507,texnet2019mvgo,1562060184000,,2019-07-02 09:36:23.730000,-11559.677524776891,3710.401933633251,2.507
3468,2019,7,5,9,26,35.418,363173195,31.58117,-103.82967,1.781,1.41,3468,361,3,1,2,4,0.01,0.0,-1,-1,-1.0,31.58274,-103.83531,1.735,texnet2019nasu,1562318795000,,2019-07-05 09:26:35.417999,-11558.265993633633,3708.4573767063002,1.781
18520,2019,7,15,13,19,9.238,364051149,31.57996,-103.84176,2.352,1.17,18520,3259,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57996,-103.84176,2.352,texnet2019nthl,1563196749000,,2019-07-15 13:19:09.237999,-11559.611846277323,3708.2992644245664,2.352
473,2019,7,28,7,10,8.507,365152208,31.55755,-103.83891,1.475,1.75,473,237,4,3,8,12,0.03,0.04,-1,-1,-1.0,31.55811,-103.85164,1.144,texnet2019oqov,1564297809000,,2019-07-28 07:10:08.506999,-11559.294585728561,3705.3712913430622,1.475
12575,2019,7,28,19,43,37.605,365197417,31.55805,-103.84258,1.561,1.5,12575,237,4,2,7,7,0.01,0.01,-1,-1,-1.0,31.56439,-103.81805,1.324,texnet2019ornr,1564343018000,,2019-07-28 19:43:37.604999,-11559.703128259775,3705.4366110475057,1.561
13533,2019,7,29,17,7,36.82,365274456,31.55783,-103.84135,1.52,1.98,13533,237,4,2,7,9,0.0,0.01,-1,-1,-1.0,31.54459,-103.83359,2.712,texnet2019oteb,1564420057000,,2019-07-29 17:07:36.820000,-11559.566205286099,3705.407870334417,1.52
9485,2019,8,2,22,31,57.539,365639517,31.56092,-103.84878,1.255,1.62,9485,237,4,1,2,4,0.06,0.07,-1,-1,-1.0,31.56726,-103.86834,0.63,texnet2019pawt,1564785118000,,2019-08-02 22:31:57.539000,-11560.393309102692,3705.8115529236516,1.255
12707,2019,8,4,8,4,1.386,365760241,31.55422,-103.84491,2.969,1.62,12707,1971,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.55422,-103.84491,2.969,texnet2019pdlb,1564905841000,,2019-08-04 08:04:01.385999,-11559.962502673323,3704.936271041256,2.969
603,2019,8,29,21,6,36.865,367967196,31.74066,-104.15793,7.083,2.07,603,2411,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.74066,-104.15793,7.083,texnet2019qycn,1567112797000,,2019-08-29 21:06:36.865000,-11594.807729681432,3729.3161579803827,7.083
13642,2019,10,3,4,18,45.476,370930725,31.5744,-104.00818,6.592,1.93,13642,26,111,11,45,72,0.43,0.34,-1,-1,-1.0,31.57119,-104.01811,6.157,texnet2019titw,1570076325000,,2019-10-03 04:18:45.475999,-11578.137635935142,3707.572758340129,6.592
14040,2019,10,29,22,32,3.584,373242723,31.57383,-104.00856,6.523,2.23,14040,26,111,10,38,56,0.47,0.39,-1,-1,-1.0,31.55101,-104.00618,6.157,texnet2019vfqz,1572388324000,,2019-10-29 22:32:03.584000,-11578.179937341642,3707.498280848625,6.523
17129,2019,10,31,11,32,0.616,373375920,31.67403,-104.04553,7.7,1.89,17129,1533,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.67403,-104.04553,7.7,texnet2019vimg,1572521521000,,2019-10-31 11:32:00.616000,-11582.295418916268,3720.597647269419,7.7
16273,2019,11,2,18,49,29.335,373574969,31.72516,-104.07132,1.472,1.61,16273,521,2,1,3,3,0.0,0.0,-1,-1,-1.0,31.73921,-104.06741,1.119,texnet2019vmrs,1572720569000,,2019-11-02 18:49:29.335000,-11585.166348583829,3727.2874295091747,1.472
3289,2019,11,2,18,55,29.431,373575329,31.7252,-104.07143,1.537,1.61,3289,521,2,1,3,3,0.0,0.0,-1,-1,-1.0,31.71115,-104.07534,1.89,texnet2019vmrx,1572720929000,,2019-11-02 18:55:29.431000,-11585.178593727816,3727.2926645007433,1.537
15806,2019,11,2,19,4,2.93,373575842,31.68041,-104.06063,5.408,1.65,15806,3327,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.68041,-104.06063,5.408,texnet2019vmse,1572721443000,,2019-11-02 19:04:02.930000,-11583.976343227247,3721.4321968491367,5.408
16029,2019,11,4,17,12,41.188,373741961,31.6903,-104.11453,6.363,1.56,16029,3353,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.6903,-104.11453,6.363,texnet2019vqfj,1572887561000,,2019-11-04 17:12:41.188000,-11589.976463781004,3722.7259928719,6.363
6195,2019,11,7,7,31,37.707,373966297,31.69746,-104.05631,5.99,1.39,6195,172,7,4,13,13,0.02,0.02,-1,-1,-1.0,31.70348,-104.03814,6.157,texnet2019vuyw,1573111898000,,2019-11-07 07:31:37.707000,-11583.495443027019,3723.6627401394676,5.99
3675,2019,11,7,18,45,1.142,374006701,31.6987,-104.04915,5.947,1.61,3675,172,7,2,7,7,0.02,0.02,-1,-1,-1.0,31.68871,-104.05422,6.157,texnet2019vvvb,1573152301000,,2019-11-07 18:45:01.141999,-11582.69839547294,3723.824977456711,5.947
10346,2019,11,7,22,45,28.458,374021128,31.71731,-104.02636,6.054,1.12,10346,1886,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.71731,-104.02636,6.054,texnet2019vwcz,1573166728000,,2019-11-07 22:45:28.457999,-11580.161424277761,3726.2601061395403,6.054
15321,2019,11,8,1,47,50.178,374032070,31.68685,-104.05959,5.026,1.64,15321,4094,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.68685,-104.05959,5.026,texnet2019vwiz,1573177670000,,2019-11-08 01:47:50.177999,-11583.860570956822,3722.2746530212044,5.026
17370,2019,11,8,4,26,20.247,374041580,31.71133,-104.02795,6.209,1.08,17370,3616,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.71133,-104.02795,6.209,texnet2019vwog,1573187180000,,2019-11-08 04:26:20.246999,-11580.338422268123,3725.4775665826714,6.209
8278,2019,11,8,19,34,16.945,374096056,31.7034,-104.04386,6.95,2.18,8278,24,136,5,19,23,0.03,0.04,-1,-1,-1.0,31.69506,-104.07471,6.98,texnet2019vxsf,1573241657000,,2019-11-08 19:34:16.945000,-11582.109515366643,3724.439928910824,6.95
16950,2019,11,9,9,4,35.207,374144675,31.70549,-104.10977,7.443,1.23,16950,4304,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.70549,-104.10977,7.443,texnet2019vysx,1573290275000,,2019-11-09 09:04:35.207000,-11589.446583004828,3724.713396055382,7.443
16108,2019,11,10,11,14,28.466,374238868,31.59836,-104.01539,5.63,1.79,16108,125,10,5,15,19,0.01,0.01,-1,-1,-1.0,31.60056,-104.02793,5.408,texnet2019wass,1573384468000,,2019-11-10 11:14:28.466000,-11578.94024946376,3710.703838265779,5.63
535,2019,11,11,10,36,45.992,374323005,31.7307,-104.00965,6.021,1.42,535,487,2,1,2,7,0.0,0.0,-1,-1,-1.0,31.72285,-104.01993,5.54,texnet2019wcmz,1573468606000,,2019-11-11 10:36:45.991999,-11578.301275586606,3728.0124973572388,6.021
2210,2019,11,11,10,37,22.975,374323043,31.7307,-104.00982,5.985,1.72,2210,487,2,1,2,7,0.0,0.0,-1,-1,-1.0,31.73854,-103.99954,6.466,texnet2019wcna,1573468643000,,2019-11-11 10:37:22.975000,-11578.320199900043,3728.0124973572388,5.985
16295,2019,11,22,19,8,21.859,375304101,31.70337,-104.06507,6.157,1.51,16295,4460,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.70337,-104.06507,6.157,texnet2019wxgj,1574449702000,,2019-11-22 19:08:21.859000,-11584.47060176637,3724.4360035899717,6.157
15378,2019,12,3,11,27,36.231,376226856,31.70421,-104.04181,7.143,1.68,15378,24,136,2,5,9,0.01,0.03,-1,-1,-1.0,31.70022,-104.04943,8.022,texnet2019xqts,1575372456000,,2019-12-03 11:27:36.231000,-11581.881310410517,3724.545913053739,7.143
