event_index,src_lon,src_lat,src_x[km],src_y[km],src_z[km],station_index,travel_time,network,station,station_latitude,station_longitude,station_elevation,station_starttime,station_endtime,channel,location_code,latitude,longitude,elevation,depth,site,epoch,starttime,endtime,equipment,sampling_rate,sensitivity,frequency,azimuth,dip,x[km],y[km],z[km],phasehint
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,249,4.512465183414914,TX,PB39,31.721691,-104.060349,950.0,2023-11-04T19:57:53.000000Z,,HHN,0.0,31.721691,-104.060349,0.95,0.0,Salt Mine 1,0,2023-11-04T19:57:53.000000Z,,Guralp CMG-40T,100.0,327893563.4134574,1.0,0.0,0.0,3726.83343345968,-11583.945062450337,-0.95,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,187,4.85411347079812,TX,PB31,31.73226,-104.030536,907.0,2020-05-21T02:00:00.000000Z,2022-05-19T15:00:00.000000Z,HN1,1.0,31.73226,-104.030536,0.907,0.0,Salt Creek,0,2020-05-21T02:00:00.000000Z,2022-05-19T15:00:00.000000Z,Silicon Audio 203 Ultra Low Noise Accelerometer,100.0,61343021.84141537,1.0,0.0,0.0,3728.216675909058,-11580.626294471314,-0.907,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,233,5.047162546711421,TX,PB26,31.57819,-104.12579,1065.0,2022-07-10T19:00:00.000000Z,,HHE,0.0,31.57819,-104.12579,1.065,0.0,Mule Deer SWD,0,2022-07-11T19:00:00.000000Z,,"Silicon Audio, Inc. 113P-10",100.0,179454561.6121127,1.0,90.0,0.0,3708.0679799081267,-11591.229921247337,-1.065,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,225,5.172674232495588,TX,PB40,31.6419935,-103.9339588,935.0,2022-08-21T00:00:00.000000Z,,HHZ,0.0,31.6419935,-103.9339588,0.935,0.0,KInetik,0,2022-08-21T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,-90.0,3716.4079105937394,-11569.875369745074,-0.935,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,206,5.644628509297887,TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH2,1.0,31.534929,-104.054045,1.006,0.0,Gresham,0,2020-06-03T22:00:00.000000Z,2020-06-22T23:00:00.000000Z,Guralp CMG-6T,200.0,2450200883.507735,1.0,90.0,0.0,3702.416463355623,-11583.243304380374,-1.006,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,259,5.654163323451646,TX,PB58,31.699787,-103.932653,895.0,2024-04-04T18:01:44.000000Z,,CHE,0.0,31.699787,-103.932653,0.895,0.0,BPX B57T3S26 on GLO,0,2024-04-04T18:01:44.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0,3723.967198565995,-11569.730008753997,-0.895,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,45,6.727131964963208,4O,WB02,31.7363019,-103.9449205,932.0,2022-05-10T19:00:00.000000Z,2030-11-04T20:44:14.000000Z,HHE,0.0,31.7363019,-103.9449205,0.932,0.0,Waterbridge Causeway/Creole,0,2022-05-10T19:00:00.000000Z,2030-11-04T20:44:14.000000Z,Silicon Audio 213P-40,200.0,361553486.7980263,1.0,90.0,0.0,3728.7457106771067,-11571.095620607304,-0.932,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,43,7.08356482305755,4O,SA06,31.75696,-104.14971,1048.2,2021-12-07T12:00:00.000000Z,2030-11-04T20:44:14.000000Z,HHZ,0.0,31.75696,-104.14971,0.76,0.0,Saturn I Take It All C SWD,0,2021-12-07T12:00:00.000000Z,2030-11-04T20:44:14.000000Z,Silicon Audio 113P-10,200.0,229560561.7684149,1.0,0.0,-90.0,3731.449961288141,-11593.892683467113,-0.76,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,50,7.090904359110261,4O,WB04,31.530513,-103.950319,961.89,2022-08-26T19:00:00.000000Z,2030-11-04T20:44:14.000000Z,HHE,0.0,31.530513,-103.950319,0.96189,0.0,Waterbridge,0,2022-08-26T19:00:00.000000Z,2030-11-04T20:44:14.000000Z,Silicon Audio 213P-40,200.0,361553486.7980263,1.0,90.0,0.0,3701.8397147221267,-11571.696578878351,-0.96189,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,223,18.413387331956844,TX,PB37,31.71847,-104.528416,1263.0,2022-07-29T00:00:00.000000Z,,HHZ,0.0,31.71847,-104.528416,1.263,0.0,UTL Block 46,0,2022-07-29T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,-90.0,3726.411908955612,-11636.05004254747,-1.263,S
0,-104.0501,31.64771,3717.1554091750345,-11582.804148989195,1.9,262,30.166154304404845,TX,PB59,31.889954,-104.81204,1705.0,2024-04-25T12:00:00.000000Z,,CHE,0.0,31.889954,-104.81204,1.705,0.0,Pine Springs TxDot,0,2024-04-25T12:00:00.000000Z,,Silicon Audio 213P-40,250.0,239989651.54648724,1.0,90.0,0.0,3748.874032134788,-11667.62292180422,-1.705,S
