pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name
20231207.040554.00-P-4O.SA02.00.HH,2023-12-07 04:05:54.005000,0.82,P,4O,SA02,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:53.025000,2023-12-07 04:05:59.585000,0.62,12.2,31.67163,-104.2649,1127.5,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/SA02/4O.SA02.00.HHN__20231207T040300Z__20231207T040759Z.mseed
20231207.040554.00-P-4O.SA04.00.HH,2023-12-07 04:05:54.009000,0.04,P,4O,SA04,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:53.039000,2023-12-07 04:05:59.239000,0.04,9.9,31.75593,-104.25458,1092.1,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/SA04/4O.SA04.00.HHZ__20231207T040259Z__20231207T040759Z.mseed
20231207.040554.57-S-TX.PB33.00.HH,2023-12-07 04:05:54.570000,0.08,S,TX,PB33,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:51.450000,2023-12-07 04:05:55.990000,0.24,5.5,31.534929,-104.054045,1006.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB33/TX.PB33.00.HHZ__20231207T040300Z__20231207T040800Z.mseed
20231207.040554.98-P-TX.PB09.00.BH,2023-12-07 04:05:54.980000,0.79,P,TX,PB09,00,BH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:54.190000,2023-12-07 04:06:01.050000,0.74,3.3,31.774145,-104.301444,1139.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB09/TX.PB09.00.BHN__20231207T040300Z__20231207T040800Z.mseed
20231207.040555.03-P-4O.CT01..HH,2023-12-07 04:05:55.030000,0.25,P,4O,CT01,,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:54.320000,2023-12-07 04:06:01.510000,0.66,0.1,31.90285,-104.144532,994.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/CT01/4O.CT01..HHZ__20231207T040300Z__20231207T040800Z.mseed
20231207.040555.35-S-4O.SA06.00.HH,2023-12-07 04:05:55.355000,0.02,S,4O,SA06,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:51.185000,2023-12-07 04:05:57.015000,0.02,10.6,31.75696,-104.14971,1048.2,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/SA06/4O.SA06.00.HHZ__20231207T040300Z__20231207T040759Z.mseed
20231207.040555.35-S-4O.WB04.00.HH,2023-12-07 04:05:55.359500,0.21,S,4O,WB04,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:51.939500,2023-12-07 04:05:56.699500,0.13,6.7,31.530513,-103.950319,961.89,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/WB04/4O.WB04.00.HHN__20231207T040259Z__20231207T040759Z.mseed
20231207.040555.96-P-TX.PB36.00.HH,2023-12-07 04:05:55.960000,0.49,P,TX,PB36,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:55.170000,2023-12-07 04:06:16.340000,0.66,4.5,31.680262,-104.425899,1218.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB36/TX.PB36.00.HHZ__20231207T040300Z__20231207T040800Z.mseed
20231207.040555.98-P-TX.PB35.00.HH,2023-12-07 04:05:55.980000,0.82,P,TX,PB35,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:55.210000,2023-12-07 04:06:15.300000,0.64,7.7,31.656187,-104.43203,1224.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB35/TX.PB35.00.HH1__20231207T040300Z__20231207T040800Z.mseed
20231207.040556.76-S-4O.SA02.00.HH,2023-12-07 04:05:56.765000,0.54,S,4O,SA02,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:53.025000,2023-12-07 04:05:59.585000,0.62,6.5,31.67163,-104.2649,1127.5,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/SA02/4O.SA02.00.HHN__20231207T040300Z__20231207T040759Z.mseed
20231207.040557.00-P-TX.PB38.00.HH,2023-12-07 04:05:57.000000,0.84,P,TX,PB38,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:55.730000,2023-12-07 04:06:15.110000,0.5,8.7,31.72972,-104.426634,1240.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB38/TX.PB38.00.HHZ__20231207T040300Z__20231207T040800Z.mseed
20231207.040557.34-P-TX.PB28.00.HH,2023-12-07 04:05:57.340000,0.02,P,TX,PB28,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:56.920000,2023-12-07 04:06:05.990000,0.03,5.4,31.66864,-104.50077,1204.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB28/TX.PB28.00.HH2__20231207T040300Z__20231207T040800Z.mseed
20231207.040557.46-S-TX.PB13.01.HH,2023-12-07 04:05:57.460000,0.69,S,TX,PB13,01,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:51.920000,2023-12-07 04:05:59.340000,0.57,7.3,31.5542,-103.8458,956.1,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB13/TX.PB13.01.HHN__20231207T040300Z__20231207T040800Z.mseed
20231207.040557.52-S-4O.SA04.00.HH,2023-12-07 04:05:57.529000,0.05,S,4O,SA04,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:53.039000,2023-12-07 04:05:59.239000,0.04,7.9,31.75593,-104.25458,1092.1,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/SA04/4O.SA04.00.HHZ__20231207T040259Z__20231207T040759Z.mseed
20231207.040558.32-S-4O.WB05.00.HH,2023-12-07 04:05:58.322500,0.08,S,4O,WB05,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:48.002500,2023-12-07 04:06:04.852500,0.31,2.2,31.7537807,-103.8329479,854.81,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/WB05/4O.WB05.00.HHE__20231207T040300Z__20231207T040759Z.mseed
20231207.040558.57-S-TX.PB09.00.BH,2023-12-07 04:05:58.570000,0.52,S,TX,PB09,00,BH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:54.190000,2023-12-07 04:06:01.050000,0.74,8.8,31.774145,-104.301444,1139.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB09/TX.PB09.00.BHN__20231207T040300Z__20231207T040800Z.mseed
20231207.040559.02-P-TX.PB37.00.HH,2023-12-07 04:05:59.020000,0.43,P,TX,PB37,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:05:53.610000,2023-12-07 04:06:16.260000,0.34,6.3,31.71847,-104.528416,1263.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB37/TX.PB37.00.HH1__20231207T040300Z__20231207T040800Z.mseed
20231207.040559.12-S-4O.CT01..HH,2023-12-07 04:05:59.120000,0.57,S,4O,CT01,,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:54.320000,2023-12-07 04:06:01.510000,0.66,4.5,31.90285,-104.144532,994.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/CT01/4O.CT01..HHZ__20231207T040300Z__20231207T040800Z.mseed
20231207.040602.27-S-TX.PB38.00.HH,2023-12-07 04:06:02.270000,0.36,S,TX,PB38,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:55.730000,2023-12-07 04:06:15.110000,0.5,3.3,31.72972,-104.426634,1240.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB38/TX.PB38.00.HHZ__20231207T040300Z__20231207T040800Z.mseed
20231207.040603.64-S-TX.PB37.00.HH,2023-12-07 04:06:03.640000,0.37,S,TX,PB37,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:53.610000,2023-12-07 04:06:16.260000,0.34,9.8,31.71847,-104.528416,1263.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB37/TX.PB37.00.HH1__20231207T040300Z__20231207T040800Z.mseed
20231207.040604.03-P-4O.WB04.00.HH,2023-12-07 04:06:04.039500,0.04,P,4O,WB04,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:06:02.249500,2023-12-07 04:06:05.989500,0.1,16.8,31.530513,-103.950319,961.89,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/WB04/4O.WB04.00.HHN__20231207T040259Z__20231207T040759Z.mseed
20231207.040605.64-S-4O.WB04.00.HH,2023-12-07 04:06:05.649500,0.04,S,4O,WB04,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:06:02.249500,2023-12-07 04:06:05.989500,0.1,6.7,31.530513,-103.950319,961.89,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/WB04/4O.WB04.00.HHN__20231207T040259Z__20231207T040759Z.mseed
20231207.040608.79-P-TX.PB09.00.BH,2023-12-07 04:06:08.790000,0.04,P,TX,PB09,00,BH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:06:07.350000,2023-12-07 04:06:15.440000,0.14,3.3,31.774145,-104.301444,1139.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB09/TX.PB09.00.BHN__20231207T040300Z__20231207T040800Z.mseed
20231207.040609.39-P-4O.SA02.00.HH,2023-12-07 04:06:09.395000,0.02,P,4O,SA02,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:06:07.825000,2023-12-07 04:06:15.105000,0.13,12.2,31.67163,-104.2649,1127.5,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/SA02/4O.SA02.00.HHN__20231207T040300Z__20231207T040759Z.mseed
20231207.040610.23-P-4O.SA04.00.HH,2023-12-07 04:06:10.239000,0.14,P,4O,SA04,00,HH,EQTransformer,2024-09-12 00:30:21.241737,2023-12-07 04:06:09.779000,2023-12-07 04:06:16.169000,0.23,10.2,31.75593,-104.25458,1092.1,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/SA04/4O.SA04.00.HHZ__20231207T040259Z__20231207T040759Z.mseed
20231207.040610.44-S-TX.PB36.00.HH,2023-12-07 04:06:10.440000,0.57,S,TX,PB36,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:55.170000,2023-12-07 04:06:16.340000,0.66,11.1,31.680262,-104.425899,1218.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB36/TX.PB36.00.HHZ__20231207T040300Z__20231207T040800Z.mseed
20231207.040610.53-S-TX.PB35.00.HH,2023-12-07 04:06:10.530000,0.4,S,TX,PB35,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:05:55.210000,2023-12-07 04:06:15.300000,0.64,9.3,31.656187,-104.43203,1224.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB35/TX.PB35.00.HH1__20231207T040300Z__20231207T040800Z.mseed
20231207.040612.71-S-4O.SA02.00.HH,2023-12-07 04:06:12.715000,0.05,S,4O,SA02,00,HH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:06:07.825000,2023-12-07 04:06:15.105000,0.13,6.5,31.67163,-104.2649,1127.5,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/SA02/4O.SA02.00.HHN__20231207T040300Z__20231207T040759Z.mseed
20231207.040612.95-S-TX.PB09.00.BH,2023-12-07 04:06:12.950000,0.07,S,TX,PB09,00,BH,EQTransformer,2024-09-12 00:30:21.246641,2023-12-07 04:06:07.350000,2023-12-07 04:06:15.440000,0.14,8.8,31.774145,-104.301444,1139.0,/home/emmanuel/ecastillo/dev/delaware/monitor2/downloads/PB09/TX.PB09.00.BHN__20231207T040300Z__20231207T040800Z.mseed
